time,zone,pressure
46.359999999999346,ESC_MAT,nan
46.359999999999346,ESC_PER,nan
46.369999999999344,EXTERIOR,0.0
46.369999999999344,GRANULACION_II,nan
46.369999999999344,ESC_MAT,nan
46.369999999999344,ESC_PER,nan
46.37999999999934,EXTERIOR,0.0
46.37999999999934,GRANULACION_II,nan
46.37999999999934,ESC_MAT,nan
46.37999999999934,ESC_PER,nan
46.38999999999934,EXTERIOR,0.0
46.38999999999934,GRANULACION_II,nan
46.38999999999934,ESC_MAT,nan
46.38999999999934,ESC_PER,nan
46.39999999999934,EXTERIOR,0.0
46.39999999999934,GRANULACION_II,nan
46.39999999999934,ESC_MAT,nan
46.39999999999934,ESC_PER,nan
46.409999999999336,EXTERIOR,0.0
46.409999999999336,GRANULACION_II,nan
46.409999999999336,ESC_MAT,nan
46.409999999999336,ESC_PER,nan
46.419999999999334,EXTERIOR,0.0
46.419999999999334,GRANULACION_II,nan
46.419999999999334,ESC_MAT,nan
46.419999999999334,ESC_PER,nan
46.42999999999933,EXTERIOR,0.0
46.42999999999933,GRANULACION_II,nan
46.42999999999933,ESC_MAT,nan
46.42999999999933,ESC_PER,nan
46.43999999999933,EXTERIOR,0.0
46.43999999999933,GRANULACION_II,nan
46.43999999999933,ESC_MAT,nan
46.43999999999933,ESC_PER,nan
46.44999999999933,EXTERIOR,0.0
46.44999999999933,GRANULACION_II,nan
46.44999999999933,ESC_MAT,nan
46.44999999999933,ESC_PER,nan
46.459999999999326,EXTERIOR,0.0
46.459999999999326,GRANULACION_II,nan
46.459999999999326,ESC_MAT,nan
46.459999999999326,ESC_PER,nan
46.469999999999324,EXTERIOR,0.0
46.469999999999324,GRANULACION_II,nan
46.469999999999324,ESC_MAT,nan
46.469999999999324,ESC_PER,nan
46.47999999999932,EXTERIOR,0.0
46.47999999999932,GRANULACION_II,nan
46.47999999999932,ESC_MAT,nan
46.47999999999932,ESC_PER,nan
46.48999999999932,EXTERIOR,0.0
46.48999999999932,GRANULACION_II,nan
46.48999999999932,ESC_MAT,nan
46.48999999999932,ESC_PER,nan
46.49999999999932,EXTERIOR,0.0
46.49999999999932,GRANULACION_II,nan
46.49999999999932,ESC_MAT,nan
46.49999999999932,ESC_PER,nan
46.509999999999316,EXTERIOR,0.0
46.509999999999316,GRANULACION_II,nan
46.509999999999316,ESC_MAT,nan
46.509999999999316,ESC_PER,nan
46.519999999999314,EXTERIOR,0.0
46.519999999999314,GRANULACION_II,nan
46.519999999999314,ESC_MAT,nan
46.519999999999314,ESC_PER,nan
46.52999999999931,EXTERIOR,0.0
46.52999999999931,GRANULACION_II,nan
46.52999999999931,ESC_MAT,nan
46.52999999999931,ESC_PER,nan
46.53999999999931,EXTERIOR,0.0
46.53999999999931,GRANULACION_II,nan
46.53999999999931,ESC_MAT,nan
46.53999999999931,ESC_PER,nan
46.54999999999931,EXTERIOR,0.0
46.54999999999931,GRANULACION_II,nan
46.54999999999931,ESC_MAT,nan
46.54999999999931,ESC_PER,nan
46.559999999999306,EXTERIOR,0.0
46.559999999999306,GRANULACION_II,nan
46.559999999999306,ESC_MAT,nan
46.559999999999306,ESC_PER,nan
46.569999999999304,EXTERIOR,0.0
46.569999999999304,GRANULACION_II,nan
46.569999999999304,ESC_MAT,nan
46.569999999999304,ESC_PER,nan
46.5799999999993,EXTERIOR,0.0
46.5799999999993,GRANULACION_II,nan
46.5799999999993,ESC_MAT,nan
46.5799999999993,ESC_PER,nan
46.5899999999993,EXTERIOR,0.0
46.5899999999993,GRANULACION_II,nan
46.5899999999993,ESC_MAT,nan
46.5899999999993,ESC_PER,nan
46.5999999999993,EXTERIOR,0.0
46.5999999999993,GRANULACION_II,nan
46.5999999999993,ESC_MAT,nan
46.5999999999993,ESC_PER,nan
46.609999999999296,EXTERIOR,0.0
46.609999999999296,GRANULACION_II,nan
46.609999999999296,ESC_MAT,nan
46.609999999999296,ESC_PER,nan
46.619999999999294,EXTERIOR,0.0
46.619999999999294,GRANULACION_II,nan
46.619999999999294,ESC_MAT,nan
46.619999999999294,ESC_PER,nan
46.62999999999929,EXTERIOR,0.0
46.62999999999929,GRANULACION_II,nan
46.62999999999929,ESC_MAT,nan
46.62999999999929,ESC_PER,nan
46.63999999999929,EXTERIOR,0.0
46.63999999999929,GRANULACION_II,nan
46.63999999999929,ESC_MAT,nan
46.63999999999929,ESC_PER,nan
46.64999999999929,EXTERIOR,0.0
46.64999999999929,GRANULACION_II,nan
46.64999999999929,ESC_MAT,nan
46.64999999999929,ESC_PER,nan
46.659999999999286,EXTERIOR,0.0
46.659999999999286,GRANULACION_II,nan
46.659999999999286,ESC_MAT,nan
46.659999999999286,ESC_PER,nan
46.669999999999284,EXTERIOR,0.0
46.669999999999284,GRANULACION_II,nan
46.669999999999284,ESC_MAT,nan
46.669999999999284,ESC_PER,nan
46.67999999999928,EXTERIOR,0.0
46.67999999999928,GRANULACION_II,nan
46.67999999999928,ESC_MAT,nan
46.67999999999928,ESC_PER,nan
46.68999999999928,EXTERIOR,0.0
46.68999999999928,GRANULACION_II,nan
46.68999999999928,ESC_MAT,nan
46.68999999999928,ESC_PER,nan
46.69999999999928,EXTERIOR,0.0
46.69999999999928,GRANULACION_II,nan
46.69999999999928,ESC_MAT,nan
46.69999999999928,ESC_PER,nan
46.709999999999276,EXTERIOR,0.0
46.709999999999276,GRANULACION_II,nan
46.709999999999276,ESC_MAT,nan
46.709999999999276,ESC_PER,nan
46.719999999999274,EXTERIOR,0.0
46.719999999999274,GRANULACION_II,nan
46.719999999999274,ESC_MAT,nan
46.719999999999274,ESC_PER,nan
46.72999999999927,EXTERIOR,0.0
46.72999999999927,GRANULACION_II,nan
46.72999999999927,ESC_MAT,nan
46.72999999999927,ESC_PER,nan
46.73999999999927,EXTERIOR,0.0
46.73999999999927,GRANULACION_II,nan
46.73999999999927,ESC_MAT,nan
46.73999999999927,ESC_PER,nan
46.74999999999927,EXTERIOR,0.0
46.74999999999927,GRANULACION_II,nan
46.74999999999927,ESC_MAT,nan
46.74999999999927,ESC_PER,nan
46.759999999999266,EXTERIOR,0.0
46.759999999999266,GRANULACION_II,nan
46.759999999999266,ESC_MAT,nan
46.759999999999266,ESC_PER,nan
46.769999999999264,EXTERIOR,0.0
46.769999999999264,GRANULACION_II,nan
46.769999999999264,ESC_MAT,nan
46.769999999999264,ESC_PER,nan
46.77999999999926,EXTERIOR,0.0
46.77999999999926,GRANULACION_II,nan
46.77999999999926,ESC_MAT,nan
46.77999999999926,ESC_PER,nan
46.78999999999926,EXTERIOR,0.0
46.78999999999926,GRANULACION_II,nan
46.78999999999926,ESC_MAT,nan
46.78999999999926,ESC_PER,nan
46.79999999999926,EXTERIOR,0.0
46.79999999999926,GRANULACION_II,nan
46.79999999999926,ESC_MAT,nan
46.79999999999926,ESC_PER,nan
46.809999999999256,EXTERIOR,0.0
46.809999999999256,GRANULACION_II,nan
46.809999999999256,ESC_MAT,nan
46.809999999999256,ESC_PER,nan
46.819999999999254,EXTERIOR,0.0
46.819999999999254,GRANULACION_II,nan
46.819999999999254,ESC_MAT,nan
46.819999999999254,ESC_PER,nan
46.82999999999925,EXTERIOR,0.0
46.82999999999925,GRANULACION_II,nan
46.82999999999925,ESC_MAT,nan
46.82999999999925,ESC_PER,nan
46.83999999999925,EXTERIOR,0.0
46.83999999999925,GRANULACION_II,nan
46.83999999999925,ESC_MAT,nan
46.83999999999925,ESC_PER,nan
46.84999999999925,EXTERIOR,0.0
46.84999999999925,GRANULACION_II,nan
46.84999999999925,ESC_MAT,nan
46.84999999999925,ESC_PER,nan
46.859999999999246,EXTERIOR,0.0
46.859999999999246,GRANULACION_II,nan
46.859999999999246,ESC_MAT,nan
46.859999999999246,ESC_PER,nan
46.869999999999244,EXTERIOR,0.0
46.869999999999244,GRANULACION_II,nan
46.869999999999244,ESC_MAT,nan
46.869999999999244,ESC_PER,nan
46.87999999999924,EXTERIOR,0.0
46.87999999999924,GRANULACION_II,nan
46.87999999999924,ESC_MAT,nan
46.87999999999924,ESC_PER,nan
46.88999999999924,EXTERIOR,0.0
46.88999999999924,GRANULACION_II,nan
46.88999999999924,ESC_MAT,nan
46.88999999999924,ESC_PER,nan
46.89999999999924,EXTERIOR,0.0
46.89999999999924,GRANULACION_II,nan
46.89999999999924,ESC_MAT,nan
46.89999999999924,ESC_PER,nan
46.909999999999236,EXTERIOR,0.0
46.909999999999236,GRANULACION_II,nan
46.909999999999236,ESC_MAT,nan
46.909999999999236,ESC_PER,nan
46.919999999999234,EXTERIOR,0.0
46.919999999999234,GRANULACION_II,nan
46.919999999999234,ESC_MAT,nan
46.919999999999234,ESC_PER,nan
46.92999999999923,EXTERIOR,0.0
46.92999999999923,GRANULACION_II,nan
46.92999999999923,ESC_MAT,nan
46.92999999999923,ESC_PER,nan
46.93999999999923,EXTERIOR,0.0
46.93999999999923,GRANULACION_II,nan
46.93999999999923,ESC_MAT,nan
46.93999999999923,ESC_PER,nan
46.94999999999923,EXTERIOR,0.0
46.94999999999923,GRANULACION_II,nan
46.94999999999923,ESC_MAT,nan
46.94999999999923,ESC_PER,nan
46.959999999999226,EXTERIOR,0.0
46.959999999999226,GRANULACION_II,nan
46.959999999999226,ESC_MAT,nan
46.959999999999226,ESC_PER,nan
46.969999999999224,EXTERIOR,0.0
46.969999999999224,GRANULACION_II,nan
46.969999999999224,ESC_MAT,nan
46.969999999999224,ESC_PER,nan
46.97999999999922,EXTERIOR,0.0
46.97999999999922,GRANULACION_II,nan
46.97999999999922,ESC_MAT,nan
46.97999999999922,ESC_PER,nan
46.98999999999922,EXTERIOR,0.0
46.98999999999922,GRANULACION_II,nan
46.98999999999922,ESC_MAT,nan
46.98999999999922,ESC_PER,nan
46.99999999999922,EXTERIOR,0.0
46.99999999999922,GRANULACION_II,nan
46.99999999999922,ESC_MAT,nan
46.99999999999922,ESC_PER,nan
47.009999999999216,EXTERIOR,0.0
47.009999999999216,GRANULACION_II,nan
47.009999999999216,ESC_MAT,nan
47.009999999999216,ESC_PER,nan
47.019999999999214,EXTERIOR,0.0
47.019999999999214,GRANULACION_II,nan
47.019999999999214,ESC_MAT,nan
47.019999999999214,ESC_PER,nan
47.02999999999921,EXTERIOR,0.0
47.02999999999921,GRANULACION_II,nan
47.02999999999921,ESC_MAT,nan
47.02999999999921,ESC_PER,nan
47.03999999999921,EXTERIOR,0.0
47.03999999999921,GRANULACION_II,nan
47.03999999999921,ESC_MAT,nan
47.03999999999921,ESC_PER,nan
47.04999999999921,EXTERIOR,0.0
47.04999999999921,GRANULACION_II,nan
47.04999999999921,ESC_MAT,nan
47.04999999999921,ESC_PER,nan
47.05999999999921,EXTERIOR,0.0
47.05999999999921,GRANULACION_II,nan
47.05999999999921,ESC_MAT,nan
47.05999999999921,ESC_PER,nan
47.069999999999204,EXTERIOR,0.0
47.069999999999204,GRANULACION_II,nan
47.069999999999204,ESC_MAT,nan
47.069999999999204,ESC_PER,nan
47.0799999999992,EXTERIOR,0.0
47.0799999999992,GRANULACION_II,nan
47.0799999999992,ESC_MAT,nan
47.0799999999992,ESC_PER,nan
47.0899999999992,EXTERIOR,0.0
47.0899999999992,GRANULACION_II,nan
47.0899999999992,ESC_MAT,nan
47.0899999999992,ESC_PER,nan
47.0999999999992,EXTERIOR,0.0
47.0999999999992,GRANULACION_II,nan
47.0999999999992,ESC_MAT,nan
47.0999999999992,ESC_PER,nan
47.1099999999992,EXTERIOR,0.0
47.1099999999992,GRANULACION_II,nan
47.1099999999992,ESC_MAT,nan
47.1099999999992,ESC_PER,nan
47.119999999999195,EXTERIOR,0.0
47.119999999999195,GRANULACION_II,nan
47.119999999999195,ESC_MAT,nan
47.119999999999195,ESC_PER,nan
47.12999999999919,EXTERIOR,0.0
47.12999999999919,GRANULACION_II,nan
47.12999999999919,ESC_MAT,nan
47.12999999999919,ESC_PER,nan
47.13999999999919,EXTERIOR,0.0
47.13999999999919,GRANULACION_II,nan
47.13999999999919,ESC_MAT,nan
47.13999999999919,ESC_PER,nan
47.14999999999919,EXTERIOR,0.0
47.14999999999919,GRANULACION_II,nan
47.14999999999919,ESC_MAT,nan
47.14999999999919,ESC_PER,nan
47.15999999999919,EXTERIOR,0.0
47.15999999999919,GRANULACION_II,nan
47.15999999999919,ESC_MAT,nan
47.15999999999919,ESC_PER,nan
47.169999999999185,EXTERIOR,0.0
47.169999999999185,GRANULACION_II,nan
47.169999999999185,ESC_MAT,nan
47.169999999999185,ESC_PER,nan
47.17999999999918,EXTERIOR,0.0
47.17999999999918,GRANULACION_II,nan
47.17999999999918,ESC_MAT,nan
47.17999999999918,ESC_PER,nan
47.18999999999918,EXTERIOR,0.0
47.18999999999918,GRANULACION_II,nan
47.18999999999918,ESC_MAT,nan
47.18999999999918,ESC_PER,nan
47.19999999999918,EXTERIOR,0.0
47.19999999999918,GRANULACION_II,nan
47.19999999999918,ESC_MAT,nan
47.19999999999918,ESC_PER,nan
47.20999999999918,EXTERIOR,0.0
47.20999999999918,GRANULACION_II,nan
47.20999999999918,ESC_MAT,nan
47.20999999999918,ESC_PER,nan
47.219999999999175,EXTERIOR,0.0
47.219999999999175,GRANULACION_II,nan
47.219999999999175,ESC_MAT,nan
47.219999999999175,ESC_PER,nan
47.22999999999917,EXTERIOR,0.0
47.22999999999917,GRANULACION_II,nan
47.22999999999917,ESC_MAT,nan
47.22999999999917,ESC_PER,nan
47.23999999999917,EXTERIOR,0.0
47.23999999999917,GRANULACION_II,nan
47.23999999999917,ESC_MAT,nan
47.23999999999917,ESC_PER,nan
47.24999999999917,EXTERIOR,0.0
47.24999999999917,GRANULACION_II,nan
47.24999999999917,ESC_MAT,nan
47.24999999999917,ESC_PER,nan
47.25999999999917,EXTERIOR,0.0
47.25999999999917,GRANULACION_II,nan
47.25999999999917,ESC_MAT,nan
47.25999999999917,ESC_PER,nan
47.269999999999165,EXTERIOR,0.0
47.269999999999165,GRANULACION_II,nan
47.269999999999165,ESC_MAT,nan
47.269999999999165,ESC_PER,nan
47.27999999999916,EXTERIOR,0.0
47.27999999999916,GRANULACION_II,nan
47.27999999999916,ESC_MAT,nan
47.27999999999916,ESC_PER,nan
47.28999999999916,EXTERIOR,0.0
47.28999999999916,GRANULACION_II,nan
47.28999999999916,ESC_MAT,nan
47.28999999999916,ESC_PER,nan
47.29999999999916,EXTERIOR,0.0
47.29999999999916,GRANULACION_II,nan
47.29999999999916,ESC_MAT,nan
47.29999999999916,ESC_PER,nan
47.30999999999916,EXTERIOR,0.0
47.30999999999916,GRANULACION_II,nan
47.30999999999916,ESC_MAT,nan
47.30999999999916,ESC_PER,nan
47.319999999999155,EXTERIOR,0.0
47.319999999999155,GRANULACION_II,nan
47.319999999999155,ESC_MAT,nan
47.319999999999155,ESC_PER,nan
47.32999999999915,EXTERIOR,0.0
47.32999999999915,GRANULACION_II,nan
47.32999999999915,ESC_MAT,nan
47.32999999999915,ESC_PER,nan
47.33999999999915,EXTERIOR,0.0
47.33999999999915,GRANULACION_II,nan
47.33999999999915,ESC_MAT,nan
47.33999999999915,ESC_PER,nan
47.34999999999915,EXTERIOR,0.0
47.34999999999915,GRANULACION_II,nan
47.34999999999915,ESC_MAT,nan
47.34999999999915,ESC_PER,nan
47.35999999999915,EXTERIOR,0.0
47.35999999999915,GRANULACION_II,nan
47.35999999999915,ESC_MAT,nan
47.35999999999915,ESC_PER,nan
47.369999999999145,EXTERIOR,0.0
47.369999999999145,GRANULACION_II,nan
47.369999999999145,ESC_MAT,nan
47.369999999999145,ESC_PER,nan
47.37999999999914,EXTERIOR,0.0
47.37999999999914,GRANULACION_II,nan
47.37999999999914,ESC_MAT,nan
47.37999999999914,ESC_PER,nan
47.38999999999914,EXTERIOR,0.0
47.38999999999914,GRANULACION_II,nan
47.38999999999914,ESC_MAT,nan
47.38999999999914,ESC_PER,nan
47.39999999999914,EXTERIOR,0.0
47.39999999999914,GRANULACION_II,nan
47.39999999999914,ESC_MAT,nan
47.39999999999914,ESC_PER,nan
47.40999999999914,EXTERIOR,0.0
47.40999999999914,GRANULACION_II,nan
47.40999999999914,ESC_MAT,nan
47.40999999999914,ESC_PER,nan
47.419999999999135,EXTERIOR,0.0
47.419999999999135,GRANULACION_II,nan
47.419999999999135,ESC_MAT,nan
47.419999999999135,ESC_PER,nan
47.42999999999913,EXTERIOR,0.0
47.42999999999913,GRANULACION_II,nan
47.42999999999913,ESC_MAT,nan
47.42999999999913,ESC_PER,nan
47.43999999999913,EXTERIOR,0.0
47.43999999999913,GRANULACION_II,nan
47.43999999999913,ESC_MAT,nan
47.43999999999913,ESC_PER,nan
47.44999999999913,EXTERIOR,0.0
47.44999999999913,GRANULACION_II,nan
47.44999999999913,ESC_MAT,nan
47.44999999999913,ESC_PER,nan
47.45999999999913,EXTERIOR,0.0
47.45999999999913,GRANULACION_II,nan
47.45999999999913,ESC_MAT,nan
47.45999999999913,ESC_PER,nan
47.469999999999125,EXTERIOR,0.0
47.469999999999125,GRANULACION_II,nan
47.469999999999125,ESC_MAT,nan
47.469999999999125,ESC_PER,nan
47.47999999999912,EXTERIOR,0.0
47.47999999999912,GRANULACION_II,nan
47.47999999999912,ESC_MAT,nan
47.47999999999912,ESC_PER,nan
47.48999999999912,EXTERIOR,0.0
47.48999999999912,GRANULACION_II,nan
47.48999999999912,ESC_MAT,nan
47.48999999999912,ESC_PER,nan
47.49999999999912,EXTERIOR,0.0
47.49999999999912,GRANULACION_II,nan
47.49999999999912,ESC_MAT,nan
47.49999999999912,ESC_PER,nan
47.50999999999912,EXTERIOR,0.0
47.50999999999912,GRANULACION_II,nan
47.50999999999912,ESC_MAT,nan
47.50999999999912,ESC_PER,nan
47.519999999999115,EXTERIOR,0.0
47.519999999999115,GRANULACION_II,nan
47.519999999999115,ESC_MAT,nan
47.519999999999115,ESC_PER,nan
47.52999999999911,EXTERIOR,0.0
47.52999999999911,GRANULACION_II,nan
47.52999999999911,ESC_MAT,nan
47.52999999999911,ESC_PER,nan
47.53999999999911,EXTERIOR,0.0
47.53999999999911,GRANULACION_II,nan
47.53999999999911,ESC_MAT,nan
47.53999999999911,ESC_PER,nan
47.54999999999911,EXTERIOR,0.0
47.54999999999911,GRANULACION_II,nan
47.54999999999911,ESC_MAT,nan
47.54999999999911,ESC_PER,nan
47.55999999999911,EXTERIOR,0.0
47.55999999999911,GRANULACION_II,nan
47.55999999999911,ESC_MAT,nan
47.55999999999911,ESC_PER,nan
47.569999999999105,EXTERIOR,0.0
47.569999999999105,GRANULACION_II,nan
47.569999999999105,ESC_MAT,nan
47.569999999999105,ESC_PER,nan
47.5799999999991,EXTERIOR,0.0
47.5799999999991,GRANULACION_II,nan
47.5799999999991,ESC_MAT,nan
47.5799999999991,ESC_PER,nan
47.5899999999991,EXTERIOR,0.0
47.5899999999991,GRANULACION_II,nan
47.5899999999991,ESC_MAT,nan
47.5899999999991,ESC_PER,nan
47.5999999999991,EXTERIOR,0.0
47.5999999999991,GRANULACION_II,nan
47.5999999999991,ESC_MAT,nan
47.5999999999991,ESC_PER,nan
47.6099999999991,EXTERIOR,0.0
47.6099999999991,GRANULACION_II,nan
47.6099999999991,ESC_MAT,nan
47.6099999999991,ESC_PER,nan
47.619999999999095,EXTERIOR,0.0
47.619999999999095,GRANULACION_II,nan
47.619999999999095,ESC_MAT,nan
47.619999999999095,ESC_PER,nan
47.62999999999909,EXTERIOR,0.0
47.62999999999909,GRANULACION_II,nan
47.62999999999909,ESC_MAT,nan
47.62999999999909,ESC_PER,nan
47.63999999999909,EXTERIOR,0.0
47.63999999999909,GRANULACION_II,nan
47.63999999999909,ESC_MAT,nan
47.63999999999909,ESC_PER,nan
47.64999999999909,EXTERIOR,0.0
47.64999999999909,GRANULACION_II,nan
47.64999999999909,ESC_MAT,nan
47.64999999999909,ESC_PER,nan
47.65999999999909,EXTERIOR,0.0
47.65999999999909,GRANULACION_II,nan
47.65999999999909,ESC_MAT,nan
47.65999999999909,ESC_PER,nan
47.669999999999085,EXTERIOR,0.0
47.669999999999085,GRANULACION_II,nan
47.669999999999085,ESC_MAT,nan
47.669999999999085,ESC_PER,nan
47.67999999999908,EXTERIOR,0.0
47.67999999999908,GRANULACION_II,nan
47.67999999999908,ESC_MAT,nan
47.67999999999908,ESC_PER,nan
47.68999999999908,EXTERIOR,0.0
47.68999999999908,GRANULACION_II,nan
47.68999999999908,ESC_MAT,nan
47.68999999999908,ESC_PER,nan
47.69999999999908,EXTERIOR,0.0
47.69999999999908,GRANULACION_II,nan
47.69999999999908,ESC_MAT,nan
47.69999999999908,ESC_PER,nan
47.70999999999908,EXTERIOR,0.0
47.70999999999908,GRANULACION_II,nan
47.70999999999908,ESC_MAT,nan
47.70999999999908,ESC_PER,nan
47.719999999999075,EXTERIOR,0.0
47.719999999999075,GRANULACION_II,nan
47.719999999999075,ESC_MAT,nan
47.719999999999075,ESC_PER,nan
47.72999999999907,EXTERIOR,0.0
47.72999999999907,GRANULACION_II,nan
47.72999999999907,ESC_MAT,nan
47.72999999999907,ESC_PER,nan
47.73999999999907,EXTERIOR,0.0
47.73999999999907,GRANULACION_II,nan
47.73999999999907,ESC_MAT,nan
47.73999999999907,ESC_PER,nan
47.74999999999907,EXTERIOR,0.0
47.74999999999907,GRANULACION_II,nan
47.74999999999907,ESC_MAT,nan
47.74999999999907,ESC_PER,nan
47.75999999999907,EXTERIOR,0.0
47.75999999999907,GRANULACION_II,nan
47.75999999999907,ESC_MAT,nan
47.75999999999907,ESC_PER,nan
47.769999999999065,EXTERIOR,0.0
47.769999999999065,GRANULACION_II,nan
47.769999999999065,ESC_MAT,nan
47.769999999999065,ESC_PER,nan
47.77999999999906,EXTERIOR,0.0
47.77999999999906,GRANULACION_II,nan
47.77999999999906,ESC_MAT,nan
47.77999999999906,ESC_PER,nan
47.78999999999906,EXTERIOR,0.0
47.78999999999906,GRANULACION_II,nan
47.78999999999906,ESC_MAT,nan
47.78999999999906,ESC_PER,nan
47.79999999999906,EXTERIOR,0.0
47.79999999999906,GRANULACION_II,nan
47.79999999999906,ESC_MAT,nan
47.79999999999906,ESC_PER,nan
47.80999999999906,EXTERIOR,0.0
47.80999999999906,GRANULACION_II,nan
47.80999999999906,ESC_MAT,nan
47.80999999999906,ESC_PER,nan
47.819999999999055,EXTERIOR,0.0
47.819999999999055,GRANULACION_II,nan
47.819999999999055,ESC_MAT,nan
47.819999999999055,ESC_PER,nan
47.82999999999905,EXTERIOR,0.0
47.82999999999905,GRANULACION_II,nan
47.82999999999905,ESC_MAT,nan
47.82999999999905,ESC_PER,nan
47.83999999999905,EXTERIOR,0.0
47.83999999999905,GRANULACION_II,nan
47.83999999999905,ESC_MAT,nan
47.83999999999905,ESC_PER,nan
47.84999999999905,EXTERIOR,0.0
47.84999999999905,GRANULACION_II,nan
47.84999999999905,ESC_MAT,nan
47.84999999999905,ESC_PER,nan
47.85999999999905,EXTERIOR,0.0
47.85999999999905,GRANULACION_II,nan
47.85999999999905,ESC_MAT,nan
47.85999999999905,ESC_PER,nan
47.869999999999045,EXTERIOR,0.0
47.869999999999045,GRANULACION_II,nan
47.869999999999045,ESC_MAT,nan
47.869999999999045,ESC_PER,nan
47.87999999999904,EXTERIOR,0.0
47.87999999999904,GRANULACION_II,nan
47.87999999999904,ESC_MAT,nan
47.87999999999904,ESC_PER,nan
47.88999999999904,EXTERIOR,0.0
47.88999999999904,GRANULACION_II,nan
47.88999999999904,ESC_MAT,nan
47.88999999999904,ESC_PER,nan
47.89999999999904,EXTERIOR,0.0
47.89999999999904,GRANULACION_II,nan
47.89999999999904,ESC_MAT,nan
47.89999999999904,ESC_PER,nan
47.90999999999904,EXTERIOR,0.0
47.90999999999904,GRANULACION_II,nan
47.90999999999904,ESC_MAT,nan
47.90999999999904,ESC_PER,nan
47.919999999999035,EXTERIOR,0.0
47.919999999999035,GRANULACION_II,nan
47.919999999999035,ESC_MAT,nan
47.919999999999035,ESC_PER,nan
47.92999999999903,EXTERIOR,0.0
47.92999999999903,GRANULACION_II,nan
47.92999999999903,ESC_MAT,nan
47.92999999999903,ESC_PER,nan
47.93999999999903,EXTERIOR,0.0
47.93999999999903,GRANULACION_II,nan
47.93999999999903,ESC_MAT,nan
47.93999999999903,ESC_PER,nan
47.94999999999903,EXTERIOR,0.0
47.94999999999903,GRANULACION_II,nan
47.94999999999903,ESC_MAT,nan
47.94999999999903,ESC_PER,nan
47.95999999999903,EXTERIOR,0.0
47.95999999999903,GRANULACION_II,nan
47.95999999999903,ESC_MAT,nan
47.95999999999903,ESC_PER,nan
47.969999999999025,EXTERIOR,0.0
47.969999999999025,GRANULACION_II,nan
47.969999999999025,ESC_MAT,nan
47.969999999999025,ESC_PER,nan
47.97999999999902,EXTERIOR,0.0
47.97999999999902,GRANULACION_II,nan
47.97999999999902,ESC_MAT,nan
47.97999999999902,ESC_PER,nan
47.98999999999902,EXTERIOR,0.0
47.98999999999902,GRANULACION_II,nan
47.98999999999902,ESC_MAT,nan
47.98999999999902,ESC_PER,nan
47.99999999999902,EXTERIOR,0.0
47.99999999999902,GRANULACION_II,nan
47.99999999999902,ESC_MAT,nan
47.99999999999902,ESC_PER,nan
48.00999999999902,EXTERIOR,0.0
48.00999999999902,GRANULACION_II,nan
48.00999999999902,ESC_MAT,nan
48.00999999999902,ESC_PER,nan
48.019999999999015,EXTERIOR,0.0
48.019999999999015,GRANULACION_II,nan
48.019999999999015,ESC_MAT,nan
48.019999999999015,ESC_PER,nan
48.02999999999901,EXTERIOR,0.0
48.02999999999901,GRANULACION_II,nan
48.02999999999901,ESC_MAT,nan
48.02999999999901,ESC_PER,nan
48.03999999999901,EXTERIOR,0.0
48.03999999999901,GRANULACION_II,nan
48.03999999999901,ESC_MAT,nan
48.03999999999901,ESC_PER,nan
48.04999999999901,EXTERIOR,0.0
48.04999999999901,GRANULACION_II,nan
48.04999999999901,ESC_MAT,nan
48.04999999999901,ESC_PER,nan
48.05999999999901,EXTERIOR,0.0
48.05999999999901,GRANULACION_II,nan
48.05999999999901,ESC_MAT,nan
48.05999999999901,ESC_PER,nan
48.069999999999006,EXTERIOR,0.0
48.069999999999006,GRANULACION_II,nan
48.069999999999006,ESC_MAT,nan
48.069999999999006,ESC_PER,nan
48.079999999999,EXTERIOR,0.0
48.079999999999,GRANULACION_II,nan
48.079999999999,ESC_MAT,nan
48.079999999999,ESC_PER,nan
48.089999999999,EXTERIOR,0.0
48.089999999999,GRANULACION_II,nan
48.089999999999,ESC_MAT,nan
48.089999999999,ESC_PER,nan
48.099999999999,EXTERIOR,0.0
48.099999999999,GRANULACION_II,nan
48.099999999999,ESC_MAT,nan
48.099999999999,ESC_PER,nan
48.109999999999,EXTERIOR,0.0
48.109999999999,GRANULACION_II,nan
48.109999999999,ESC_MAT,nan
48.109999999999,ESC_PER,nan
48.119999999998996,EXTERIOR,0.0
48.119999999998996,GRANULACION_II,nan
48.119999999998996,ESC_MAT,nan
48.119999999998996,ESC_PER,nan
48.129999999998994,EXTERIOR,0.0
48.129999999998994,GRANULACION_II,nan
48.129999999998994,ESC_MAT,nan
48.129999999998994,ESC_PER,nan
48.13999999999899,EXTERIOR,0.0
48.13999999999899,GRANULACION_II,nan
48.13999999999899,ESC_MAT,nan
48.13999999999899,ESC_PER,nan
48.14999999999899,EXTERIOR,0.0
48.14999999999899,GRANULACION_II,nan
48.14999999999899,ESC_MAT,nan
48.14999999999899,ESC_PER,nan
48.15999999999899,EXTERIOR,0.0
48.15999999999899,GRANULACION_II,nan
48.15999999999899,ESC_MAT,nan
48.15999999999899,ESC_PER,nan
48.169999999998986,EXTERIOR,0.0
48.169999999998986,GRANULACION_II,nan
48.169999999998986,ESC_MAT,nan
48.169999999998986,ESC_PER,nan
48.179999999998984,EXTERIOR,0.0
