time,link,area,delta_p
35.100000000001586,L2,0.015,nan
35.100000000001586,L3,0.003,nan
35.100000000001586,L4,0.003,nan
35.110000000001584,L1,0.015,nan
35.110000000001584,L2,0.015,nan
35.110000000001584,L3,0.003,nan
35.110000000001584,L4,0.003,nan
35.12000000000158,L1,0.015,nan
35.12000000000158,L2,0.015,nan
35.12000000000158,L3,0.003,nan
35.12000000000158,L4,0.003,nan
35.13000000000158,L1,0.015,nan
35.13000000000158,L2,0.015,nan
35.13000000000158,L3,0.003,nan
35.13000000000158,L4,0.003,nan
35.14000000000158,L1,0.015,nan
35.14000000000158,L2,0.015,nan
35.14000000000158,L3,0.003,nan
35.14000000000158,L4,0.003,nan
35.150000000001576,L1,0.015,nan
35.150000000001576,L2,0.015,nan
35.150000000001576,L3,0.003,nan
35.150000000001576,L4,0.003,nan
35.160000000001574,L1,0.015,nan
35.160000000001574,L2,0.015,nan
35.160000000001574,L3,0.003,nan
35.160000000001574,L4,0.003,nan
35.17000000000157,L1,0.015,nan
35.17000000000157,L2,0.015,nan
35.17000000000157,L3,0.003,nan
35.17000000000157,L4,0.003,nan
35.18000000000157,L1,0.015,nan
35.18000000000157,L2,0.015,nan
35.18000000000157,L3,0.003,nan
35.18000000000157,L4,0.003,nan
35.19000000000157,L1,0.015,nan
35.19000000000157,L2,0.015,nan
35.19000000000157,L3,0.003,nan
35.19000000000157,L4,0.003,nan
35.200000000001566,L1,0.015,nan
35.200000000001566,L2,0.015,nan
35.200000000001566,L3,0.003,nan
35.200000000001566,L4,0.003,nan
35.210000000001564,L1,0.015,nan
35.210000000001564,L2,0.015,nan
35.210000000001564,L3,0.003,nan
35.210000000001564,L4,0.003,nan
35.22000000000156,L1,0.015,nan
35.22000000000156,L2,0.015,nan
35.22000000000156,L3,0.003,nan
35.22000000000156,L4,0.003,nan
35.23000000000156,L1,0.015,nan
35.23000000000156,L2,0.015,nan
35.23000000000156,L3,0.003,nan
35.23000000000156,L4,0.003,nan
35.24000000000156,L1,0.015,nan
35.24000000000156,L2,0.015,nan
35.24000000000156,L3,0.003,nan
35.24000000000156,L4,0.003,nan
35.250000000001556,L1,0.015,nan
35.250000000001556,L2,0.015,nan
35.250000000001556,L3,0.003,nan
35.250000000001556,L4,0.003,nan
35.260000000001554,L1,0.015,nan
35.260000000001554,L2,0.015,nan
35.260000000001554,L3,0.003,nan
35.260000000001554,L4,0.003,nan
35.27000000000155,L1,0.015,nan
35.27000000000155,L2,0.015,nan
35.27000000000155,L3,0.003,nan
35.27000000000155,L4,0.003,nan
35.28000000000155,L1,0.015,nan
35.28000000000155,L2,0.015,nan
35.28000000000155,L3,0.003,nan
35.28000000000155,L4,0.003,nan
35.29000000000155,L1,0.015,nan
35.29000000000155,L2,0.015,nan
35.29000000000155,L3,0.003,nan
35.29000000000155,L4,0.003,nan
35.300000000001546,L1,0.015,nan
35.300000000001546,L2,0.015,nan
35.300000000001546,L3,0.003,nan
35.300000000001546,L4,0.003,nan
35.310000000001544,L1,0.015,nan
35.310000000001544,L2,0.015,nan
35.310000000001544,L3,0.003,nan
35.310000000001544,L4,0.003,nan
35.32000000000154,L1,0.015,nan
35.32000000000154,L2,0.015,nan
35.32000000000154,L3,0.003,nan
35.32000000000154,L4,0.003,nan
35.33000000000154,L1,0.015,nan
35.33000000000154,L2,0.015,nan
35.33000000000154,L3,0.003,nan
35.33000000000154,L4,0.003,nan
35.34000000000154,L1,0.015,nan
35.34000000000154,L2,0.015,nan
35.34000000000154,L3,0.003,nan
35.34000000000154,L4,0.003,nan
35.350000000001536,L1,0.015,nan
35.350000000001536,L2,0.015,nan
35.350000000001536,L3,0.003,nan
35.350000000001536,L4,0.003,nan
35.360000000001534,L1,0.015,nan
35.360000000001534,L2,0.015,nan
35.360000000001534,L3,0.003,nan
35.360000000001534,L4,0.003,nan
35.37000000000153,L1,0.015,nan
35.37000000000153,L2,0.015,nan
35.37000000000153,L3,0.003,nan
35.37000000000153,L4,0.003,nan
35.38000000000153,L1,0.015,nan
35.38000000000153,L2,0.015,nan
35.38000000000153,L3,0.003,nan
35.38000000000153,L4,0.003,nan
35.39000000000153,L1,0.015,nan
35.39000000000153,L2,0.015,nan
35.39000000000153,L3,0.003,nan
35.39000000000153,L4,0.003,nan
35.400000000001526,L1,0.015,nan
35.400000000001526,L2,0.015,nan
35.400000000001526,L3,0.003,nan
35.400000000001526,L4,0.003,nan
35.410000000001524,L1,0.015,nan
35.410000000001524,L2,0.015,nan
35.410000000001524,L3,0.003,nan
35.410000000001524,L4,0.003,nan
35.42000000000152,L1,0.015,nan
35.42000000000152,L2,0.015,nan
35.42000000000152,L3,0.003,nan
35.42000000000152,L4,0.003,nan
35.43000000000152,L1,0.015,nan
35.43000000000152,L2,0.015,nan
35.43000000000152,L3,0.003,nan
35.43000000000152,L4,0.003,nan
35.44000000000152,L1,0.015,nan
35.44000000000152,L2,0.015,nan
35.44000000000152,L3,0.003,nan
35.44000000000152,L4,0.003,nan
35.450000000001516,L1,0.015,nan
35.450000000001516,L2,0.015,nan
35.450000000001516,L3,0.003,nan
35.450000000001516,L4,0.003,nan
35.460000000001514,L1,0.015,nan
35.460000000001514,L2,0.015,nan
35.460000000001514,L3,0.003,nan
35.460000000001514,L4,0.003,nan
35.47000000000151,L1,0.015,nan
35.47000000000151,L2,0.015,nan
35.47000000000151,L3,0.003,nan
35.47000000000151,L4,0.003,nan
35.48000000000151,L1,0.015,nan
35.48000000000151,L2,0.015,nan
35.48000000000151,L3,0.003,nan
35.48000000000151,L4,0.003,nan
35.49000000000151,L1,0.015,nan
35.49000000000151,L2,0.015,nan
35.49000000000151,L3,0.003,nan
35.49000000000151,L4,0.003,nan
35.500000000001506,L1,0.015,nan
35.500000000001506,L2,0.015,nan
35.500000000001506,L3,0.003,nan
35.500000000001506,L4,0.003,nan
35.510000000001504,L1,0.015,nan
35.510000000001504,L2,0.015,nan
35.510000000001504,L3,0.003,nan
35.510000000001504,L4,0.003,nan
35.5200000000015,L1,0.015,nan
35.5200000000015,L2,0.015,nan
35.5200000000015,L3,0.003,nan
35.5200000000015,L4,0.003,nan
35.5300000000015,L1,0.015,nan
35.5300000000015,L2,0.015,nan
35.5300000000015,L3,0.003,nan
35.5300000000015,L4,0.003,nan
35.5400000000015,L1,0.015,nan
35.5400000000015,L2,0.015,nan
35.5400000000015,L3,0.003,nan
35.5400000000015,L4,0.003,nan
35.550000000001496,L1,0.015,nan
35.550000000001496,L2,0.015,nan
35.550000000001496,L3,0.003,nan
35.550000000001496,L4,0.003,nan
35.560000000001494,L1,0.015,nan
35.560000000001494,L2,0.015,nan
35.560000000001494,L3,0.003,nan
35.560000000001494,L4,0.003,nan
35.57000000000149,L1,0.015,nan
35.57000000000149,L2,0.015,nan
35.57000000000149,L3,0.003,nan
35.57000000000149,L4,0.003,nan
35.58000000000149,L1,0.015,nan
35.58000000000149,L2,0.015,nan
35.58000000000149,L3,0.003,nan
35.58000000000149,L4,0.003,nan
35.59000000000149,L1,0.015,nan
35.59000000000149,L2,0.015,nan
35.59000000000149,L3,0.003,nan
35.59000000000149,L4,0.003,nan
35.60000000000149,L1,0.015,nan
35.60000000000149,L2,0.015,nan
35.60000000000149,L3,0.003,nan
35.60000000000149,L4,0.003,nan
35.610000000001484,L1,0.015,nan
35.610000000001484,L2,0.015,nan
35.610000000001484,L3,0.003,nan
35.610000000001484,L4,0.003,nan
35.62000000000148,L1,0.015,nan
35.62000000000148,L2,0.015,nan
35.62000000000148,L3,0.003,nan
35.62000000000148,L4,0.003,nan
35.63000000000148,L1,0.015,nan
35.63000000000148,L2,0.015,nan
35.63000000000148,L3,0.003,nan
35.63000000000148,L4,0.003,nan
35.64000000000148,L1,0.015,nan
35.64000000000148,L2,0.015,nan
35.64000000000148,L3,0.003,nan
35.64000000000148,L4,0.003,nan
35.65000000000148,L1,0.015,nan
35.65000000000148,L2,0.015,nan
35.65000000000148,L3,0.003,nan
35.65000000000148,L4,0.003,nan
35.660000000001475,L1,0.015,nan
35.660000000001475,L2,0.015,nan
35.660000000001475,L3,0.003,nan
35.660000000001475,L4,0.003,nan
35.67000000000147,L1,0.015,nan
35.67000000000147,L2,0.015,nan
35.67000000000147,L3,0.003,nan
35.67000000000147,L4,0.003,nan
35.68000000000147,L1,0.015,nan
35.68000000000147,L2,0.015,nan
35.68000000000147,L3,0.003,nan
35.68000000000147,L4,0.003,nan
35.69000000000147,L1,0.015,nan
35.69000000000147,L2,0.015,nan
35.69000000000147,L3,0.003,nan
35.69000000000147,L4,0.003,nan
35.70000000000147,L1,0.015,nan
35.70000000000147,L2,0.015,nan
35.70000000000147,L3,0.003,nan
35.70000000000147,L4,0.003,nan
35.710000000001465,L1,0.015,nan
35.710000000001465,L2,0.015,nan
35.710000000001465,L3,0.003,nan
35.710000000001465,L4,0.003,nan
35.72000000000146,L1,0.015,nan
35.72000000000146,L2,0.015,nan
35.72000000000146,L3,0.003,nan
35.72000000000146,L4,0.003,nan
35.73000000000146,L1,0.015,nan
35.73000000000146,L2,0.015,nan
35.73000000000146,L3,0.003,nan
35.73000000000146,L4,0.003,nan
35.74000000000146,L1,0.015,nan
35.74000000000146,L2,0.015,nan
35.74000000000146,L3,0.003,nan
35.74000000000146,L4,0.003,nan
35.75000000000146,L1,0.015,nan
35.75000000000146,L2,0.015,nan
35.75000000000146,L3,0.003,nan
35.75000000000146,L4,0.003,nan
35.760000000001455,L1,0.015,nan
35.760000000001455,L2,0.015,nan
35.760000000001455,L3,0.003,nan
35.760000000001455,L4,0.003,nan
35.77000000000145,L1,0.015,nan
35.77000000000145,L2,0.015,nan
35.77000000000145,L3,0.003,nan
35.77000000000145,L4,0.003,nan
35.78000000000145,L1,0.015,nan
35.78000000000145,L2,0.015,nan
35.78000000000145,L3,0.003,nan
35.78000000000145,L4,0.003,nan
35.79000000000145,L1,0.015,nan
35.79000000000145,L2,0.015,nan
35.79000000000145,L3,0.003,nan
35.79000000000145,L4,0.003,nan
35.80000000000145,L1,0.015,nan
35.80000000000145,L2,0.015,nan
35.80000000000145,L3,0.003,nan
35.80000000000145,L4,0.003,nan
35.810000000001445,L1,0.015,nan
35.810000000001445,L2,0.015,nan
35.810000000001445,L3,0.003,nan
35.810000000001445,L4,0.003,nan
35.82000000000144,L1,0.015,nan
35.82000000000144,L2,0.015,nan
35.82000000000144,L3,0.003,nan
35.82000000000144,L4,0.003,nan
35.83000000000144,L1,0.015,nan
35.83000000000144,L2,0.015,nan
35.83000000000144,L3,0.003,nan
35.83000000000144,L4,0.003,nan
35.84000000000144,L1,0.015,nan
35.84000000000144,L2,0.015,nan
35.84000000000144,L3,0.003,nan
35.84000000000144,L4,0.003,nan
35.85000000000144,L1,0.015,nan
35.85000000000144,L2,0.015,nan
35.85000000000144,L3,0.003,nan
35.85000000000144,L4,0.003,nan
35.860000000001435,L1,0.015,nan
35.860000000001435,L2,0.015,nan
35.860000000001435,L3,0.003,nan
35.860000000001435,L4,0.003,nan
35.87000000000143,L1,0.015,nan
35.87000000000143,L2,0.015,nan
35.87000000000143,L3,0.003,nan
35.87000000000143,L4,0.003,nan
35.88000000000143,L1,0.015,nan
35.88000000000143,L2,0.015,nan
35.88000000000143,L3,0.003,nan
35.88000000000143,L4,0.003,nan
35.89000000000143,L1,0.015,nan
35.89000000000143,L2,0.015,nan
35.89000000000143,L3,0.003,nan
35.89000000000143,L4,0.003,nan
35.90000000000143,L1,0.015,nan
35.90000000000143,L2,0.015,nan
35.90000000000143,L3,0.003,nan
35.90000000000143,L4,0.003,nan
35.910000000001425,L1,0.015,nan
35.910000000001425,L2,0.015,nan
35.910000000001425,L3,0.003,nan
35.910000000001425,L4,0.003,nan
35.92000000000142,L1,0.015,nan
35.92000000000142,L2,0.015,nan
35.92000000000142,L3,0.003,nan
35.92000000000142,L4,0.003,nan
35.93000000000142,L1,0.015,nan
35.93000000000142,L2,0.015,nan
35.93000000000142,L3,0.003,nan
35.93000000000142,L4,0.003,nan
35.94000000000142,L1,0.015,nan
35.94000000000142,L2,0.015,nan
35.94000000000142,L3,0.003,nan
35.94000000000142,L4,0.003,nan
35.95000000000142,L1,0.015,nan
35.95000000000142,L2,0.015,nan
35.95000000000142,L3,0.003,nan
35.95000000000142,L4,0.003,nan
35.960000000001415,L1,0.015,nan
35.960000000001415,L2,0.015,nan
35.960000000001415,L3,0.003,nan
35.960000000001415,L4,0.003,nan
35.97000000000141,L1,0.015,nan
35.97000000000141,L2,0.015,nan
35.97000000000141,L3,0.003,nan
35.97000000000141,L4,0.003,nan
35.98000000000141,L1,0.015,nan
35.98000000000141,L2,0.015,nan
35.98000000000141,L3,0.003,nan
35.98000000000141,L4,0.003,nan
35.99000000000141,L1,0.015,nan
35.99000000000141,L2,0.015,nan
35.99000000000141,L3,0.003,nan
35.99000000000141,L4,0.003,nan
36.00000000000141,L1,0.015,nan
36.00000000000141,L2,0.015,nan
36.00000000000141,L3,0.003,nan
36.00000000000141,L4,0.003,nan
36.010000000001405,L1,0.015,nan
36.010000000001405,L2,0.015,nan
36.010000000001405,L3,0.003,nan
36.010000000001405,L4,0.003,nan
36.0200000000014,L1,0.015,nan
36.0200000000014,L2,0.015,nan
36.0200000000014,L3,0.003,nan
36.0200000000014,L4,0.003,nan
36.0300000000014,L1,0.015,nan
36.0300000000014,L2,0.015,nan
36.0300000000014,L3,0.003,nan
36.0300000000014,L4,0.003,nan
36.0400000000014,L1,0.015,nan
36.0400000000014,L2,0.015,nan
36.0400000000014,L3,0.003,nan
36.0400000000014,L4,0.003,nan
36.0500000000014,L1,0.015,nan
36.0500000000014,L2,0.015,nan
36.0500000000014,L3,0.003,nan
36.0500000000014,L4,0.003,nan
36.060000000001395,L1,0.015,nan
36.060000000001395,L2,0.015,nan
36.060000000001395,L3,0.003,nan
36.060000000001395,L4,0.003,nan
36.07000000000139,L1,0.015,nan
36.07000000000139,L2,0.015,nan
36.07000000000139,L3,0.003,nan
36.07000000000139,L4,0.003,nan
36.08000000000139,L1,0.015,nan
36.08000000000139,L2,0.015,nan
36.08000000000139,L3,0.003,nan
36.08000000000139,L4,0.003,nan
36.09000000000139,L1,0.015,nan
36.09000000000139,L2,0.015,nan
36.09000000000139,L3,0.003,nan
36.09000000000139,L4,0.003,nan
36.10000000000139,L1,0.015,nan
36.10000000000139,L2,0.015,nan
36.10000000000139,L3,0.003,nan
36.10000000000139,L4,0.003,nan
36.110000000001385,L1,0.015,nan
36.110000000001385,L2,0.015,nan
36.110000000001385,L3,0.003,nan
36.110000000001385,L4,0.003,nan
36.12000000000138,L1,0.015,nan
36.12000000000138,L2,0.015,nan
36.12000000000138,L3,0.003,nan
36.12000000000138,L4,0.003,nan
36.13000000000138,L1,0.015,nan
36.13000000000138,L2,0.015,nan
36.13000000000138,L3,0.003,nan
36.13000000000138,L4,0.003,nan
36.14000000000138,L1,0.015,nan
36.14000000000138,L2,0.015,nan
36.14000000000138,L3,0.003,nan
36.14000000000138,L4,0.003,nan
36.15000000000138,L1,0.015,nan
36.15000000000138,L2,0.015,nan
36.15000000000138,L3,0.003,nan
36.15000000000138,L4,0.003,nan
36.160000000001375,L1,0.015,nan
36.160000000001375,L2,0.015,nan
36.160000000001375,L3,0.003,nan
36.160000000001375,L4,0.003,nan
36.17000000000137,L1,0.015,nan
36.17000000000137,L2,0.015,nan
36.17000000000137,L3,0.003,nan
36.17000000000137,L4,0.003,nan
36.18000000000137,L1,0.015,nan
36.18000000000137,L2,0.015,nan
36.18000000000137,L3,0.003,nan
36.18000000000137,L4,0.003,nan
36.19000000000137,L1,0.015,nan
36.19000000000137,L2,0.015,nan
36.19000000000137,L3,0.003,nan
36.19000000000137,L4,0.003,nan
36.20000000000137,L1,0.015,nan
36.20000000000137,L2,0.015,nan
36.20000000000137,L3,0.003,nan
36.20000000000137,L4,0.003,nan
36.210000000001365,L1,0.015,nan
36.210000000001365,L2,0.015,nan
36.210000000001365,L3,0.003,nan
36.210000000001365,L4,0.003,nan
36.22000000000136,L1,0.015,nan
36.22000000000136,L2,0.015,nan
36.22000000000136,L3,0.003,nan
36.22000000000136,L4,0.003,nan
36.23000000000136,L1,0.015,nan
36.23000000000136,L2,0.015,nan
36.23000000000136,L3,0.003,nan
36.23000000000136,L4,0.003,nan
36.24000000000136,L1,0.015,nan
36.24000000000136,L2,0.015,nan
36.24000000000136,L3,0.003,nan
36.24000000000136,L4,0.003,nan
36.25000000000136,L1,0.015,nan
36.25000000000136,L2,0.015,nan
36.25000000000136,L3,0.003,nan
36.25000000000136,L4,0.003,nan
36.260000000001355,L1,0.015,nan
36.260000000001355,L2,0.015,nan
36.260000000001355,L3,0.003,nan
36.260000000001355,L4,0.003,nan
36.27000000000135,L1,0.015,nan
36.27000000000135,L2,0.015,nan
36.27000000000135,L3,0.003,nan
36.27000000000135,L4,0.003,nan
36.28000000000135,L1,0.015,nan
36.28000000000135,L2,0.015,nan
36.28000000000135,L3,0.003,nan
36.28000000000135,L4,0.003,nan
36.29000000000135,L1,0.015,nan
36.29000000000135,L2,0.015,nan
36.29000000000135,L3,0.003,nan
36.29000000000135,L4,0.003,nan
36.30000000000135,L1,0.015,nan
36.30000000000135,L2,0.015,nan
36.30000000000135,L3,0.003,nan
36.30000000000135,L4,0.003,nan
36.310000000001345,L1,0.015,nan
36.310000000001345,L2,0.015,nan
36.310000000001345,L3,0.003,nan
36.310000000001345,L4,0.003,nan
36.32000000000134,L1,0.015,nan
36.32000000000134,L2,0.015,nan
36.32000000000134,L3,0.003,nan
36.32000000000134,L4,0.003,nan
36.33000000000134,L1,0.015,nan
36.33000000000134,L2,0.015,nan
36.33000000000134,L3,0.003,nan
36.33000000000134,L4,0.003,nan
36.34000000000134,L1,0.015,nan
36.34000000000134,L2,0.015,nan
36.34000000000134,L3,0.003,nan
36.34000000000134,L4,0.003,nan
36.35000000000134,L1,0.015,nan
36.35000000000134,L2,0.015,nan
36.35000000000134,L3,0.003,nan
36.35000000000134,L4,0.003,nan
36.360000000001335,L1,0.015,nan
36.360000000001335,L2,0.015,nan
36.360000000001335,L3,0.003,nan
36.360000000001335,L4,0.003,nan
36.37000000000133,L1,0.015,nan
36.37000000000133,L2,0.015,nan
36.37000000000133,L3,0.003,nan
36.37000000000133,L4,0.003,nan
36.38000000000133,L1,0.015,nan
36.38000000000133,L2,0.015,nan
36.38000000000133,L3,0.003,nan
36.38000000000133,L4,0.003,nan
36.39000000000133,L1,0.015,nan
36.39000000000133,L2,0.015,nan
36.39000000000133,L3,0.003,nan
36.39000000000133,L4,0.003,nan
36.40000000000133,L1,0.015,nan
36.40000000000133,L2,0.015,nan
36.40000000000133,L3,0.003,nan
36.40000000000133,L4,0.003,nan
36.410000000001325,L1,0.015,nan
36.410000000001325,L2,0.015,nan
36.410000000001325,L3,0.003,nan
36.410000000001325,L4,0.003,nan
36.42000000000132,L1,0.015,nan
36.42000000000132,L2,0.015,nan
36.42000000000132,L3,0.003,nan
36.42000000000132,L4,0.003,nan
36.43000000000132,L1,0.015,nan
36.43000000000132,L2,0.015,nan
36.43000000000132,L3,0.003,nan
36.43000000000132,L4,0.003,nan
36.44000000000132,L1,0.015,nan
36.44000000000132,L2,0.015,nan
36.44000000000132,L3,0.003,nan
36.44000000000132,L4,0.003,nan
36.45000000000132,L1,0.015,nan
36.45000000000132,L2,0.015,nan
36.45000000000132,L3,0.003,nan
36.45000000000132,L4,0.003,nan
36.460000000001315,L1,0.015,nan
36.460000000001315,L2,0.015,nan
36.460000000001315,L3,0.003,nan
36.460000000001315,L4,0.003,nan
36.47000000000131,L1,0.015,nan
36.47000000000131,L2,0.015,nan
36.47000000000131,L3,0.003,nan
36.47000000000131,L4,0.003,nan
36.48000000000131,L1,0.015,nan
36.48000000000131,L2,0.015,nan
36.48000000000131,L3,0.003,nan
36.48000000000131,L4,0.003,nan
36.49000000000131,L1,0.015,nan
36.49000000000131,L2,0.015,nan
36.49000000000131,L3,0.003,nan
36.49000000000131,L4,0.003,nan
36.50000000000131,L1,0.015,nan
36.50000000000131,L2,0.015,nan
36.50000000000131,L3,0.003,nan
36.50000000000131,L4,0.003,nan
36.510000000001305,L1,0.015,nan
36.510000000001305,L2,0.015,nan
36.510000000001305,L3,0.003,nan
36.510000000001305,L4,0.003,nan
36.5200000000013,L1,0.015,nan
36.5200000000013,L2,0.015,nan
36.5200000000013,L3,0.003,nan
36.5200000000013,L4,0.003,nan
36.5300000000013,L1,0.015,nan
36.5300000000013,L2,0.015,nan
36.5300000000013,L3,0.003,nan
36.5300000000013,L4,0.003,nan
36.5400000000013,L1,0.015,nan
36.5400000000013,L2,0.015,nan
36.5400000000013,L3,0.003,nan
36.5400000000013,L4,0.003,nan
36.5500000000013,L1,0.015,nan
36.5500000000013,L2,0.015,nan
36.5500000000013,L3,0.003,nan
36.5500000000013,L4,0.003,nan
36.560000000001295,L1,0.015,nan
36.560000000001295,L2,0.015,nan
36.560000000001295,L3,0.003,nan
36.560000000001295,L4,0.003,nan
36.57000000000129,L1,0.015,nan
36.57000000000129,L2,0.015,nan
36.57000000000129,L3,0.003,nan
36.57000000000129,L4,0.003,nan
36.58000000000129,L1,0.015,nan
36.58000000000129,L2,0.015,nan
36.58000000000129,L3,0.003,nan
36.58000000000129,L4,0.003,nan
36.59000000000129,L1,0.015,nan
36.59000000000129,L2,0.015,nan
36.59000000000129,L3,0.003,nan
36.59000000000129,L4,0.003,nan
36.60000000000129,L1,0.015,nan
36.60000000000129,L2,0.015,nan
36.60000000000129,L3,0.003,nan
36.60000000000129,L4,0.003,nan
36.610000000001286,L1,0.015,nan
36.610000000001286,L2,0.015,nan
36.610000000001286,L3,0.003,nan
36.610000000001286,L4,0.003,nan
36.62000000000128,L1,0.015,nan
36.62000000000128,L2,0.015,nan
36.62000000000128,L3,0.003,nan
36.62000000000128,L4,0.003,nan
36.63000000000128,L1,0.015,nan
36.63000000000128,L2,0.015,nan
36.63000000000128,L3,0.003,nan
36.63000000000128,L4,0.003,nan
36.64000000000128,L1,0.015,nan
36.64000000000128,L2,0.015,nan
36.64000000000128,L3,0.003,nan
36.64000000000128,L4,0.003,nan
36.65000000000128,L1,0.015,nan
36.65000000000128,L2,0.015,nan
36.65000000000128,L3,0.003,nan
36.65000000000128,L4,0.003,nan
36.660000000001276,L1,0.015,nan
36.660000000001276,L2,0.015,nan
36.660000000001276,L3,0.003,nan
36.660000000001276,L4,0.003,nan
36.670000000001274,L1,0.015,nan
36.670000000001274,L2,0.015,nan
36.670000000001274,L3,0.003,nan
36.670000000001274,L4,0.003,nan
36.68000000000127,L1,0.015,nan
36.68000000000127,L2,0.015,nan
36.68000000000127,L3,0.003,nan
36.68000000000127,L4,0.003,nan
36.69000000000127,L1,0.015,nan
36.69000000000127,L2,0.015,nan
36.69000000000127,L3,0.003,nan
36.69000000000127,L4,0.003,nan
36.70000000000127,L1,0.015,nan
36.70000000000127,L2,0.015,nan
36.70000000000127,L3,0.003,nan
36.70000000000127,L4,0.003,nan
36.710000000001266,L1,0.015,nan
36.710000000001266,L2,0.015,nan
36.710000000001266,L3,0.003,nan
36.710000000001266,L4,0.003,nan
36.720000000001264,L1,0.015,nan
36.720000000001264,L2,0.015,nan
36.720000000001264,L3,0.003,nan
36.720000000001264,L4,0.003,nan
36.73000000000126,L1,0.015,nan
36.73000000000126,L2,0.015,nan
36.73000000000126,L3,0.003,nan
36.73000000000126,L4,0.003,nan
36.74000000000126,L1,0.015,nan
36.74000000000126,L2,0.015,nan
36.74000000000126,L3,0.003,nan
36.74000000000126,L4,0.003,nan
36.75000000000126,L1,0.015,nan
36.75000000000126,L2,0.015,nan
36.75000000000126,L3,0.003,nan
36.75000000000126,L4,0.003,nan
36.760000000001256,L1,0.015,nan
36.760000000001256,L2,0.015,nan
